TableSize
28
CRNum	1100	1101	1127	1128	1105	1102	1103	1126	1125	1107	1152	1109	1112	1106	1108	1123	1136	1137	1151	1131	1146	1147	1148	1149	1150	1117	1144	;
29.06	3300	68	84	14	12.9	29	1.14	11.8	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
29.14	3200	68	86	14	12.9	29	1.13	11.7	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
29.22	3300	69	86	14	13.0	30	1.15	11.8	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
29.33	3300	68	86	14	13.0	29	1.14	11.7	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
29.42	3200	70	86	14	12.9	30	1.15	12.0	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
29.50	3300	69	86	14	12.9	30	1.13	11.9	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
29.59	3300	70	86	14	12.9	30	1.15	12.0	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
29.67	3300	71	86	14	13.0	30	1.15	11.6	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
29.78	3300	71	86	14	13.0	30	1.14	11.7	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
29.86	3300	71	86	14	12.7	30	1.14	11.9	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
29.97	3200	71	86	14	12.9	30	1.13	11.8	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
30.06	3300	71	86	14	12.9	30	1.15	11.9	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
30.16	3300	72	86	14	13.0	30	1.14	12.0	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
30.25	3300	72	86	14	12.8	30	1.15	11.8	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
30.36	3300	72	86	14	12.7	30	1.14	11.8	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
30.44	3200	72	86	14	12.8	30	1.15	11.7	3.7	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
30.52	3300	72	86	14	12.8	30	1.14	11.7	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
30.63	3300	72	86	14	12.7	30	1.14	11.7	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
30.72	3200	73	86	14	12.7	30	1.14	11.7	3.7	10	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
30.80	3300	72	86	14	12.8	30	1.14	11.5	3.7	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
30.89	3300	72	86	14	12.7	30	1.14	11.6	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
30.98	3200	73	86	14	12.8	30	1.14	11.6	3.7	10	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
31.08	3300	73	86	14	12.7	30	1.14	11.8	3.7	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
31.16	3200	73	86	14	12.7	30	1.14	11.8	3.7	10	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
31.23	3200	73	86	14	12.8	30	1.14	11.6	3.7	10	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
31.33	3200	72	86	14	12.7	30	1.14	11.7	3.6	9	0.0	0	40	330	24.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
31.41	3300	71	86	14	12.8	29	1.14	11.5	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
31.48	3200	71	86	14	12.7	29	1.14	11.5	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
31.59	3200	70	86	14	12.7	29	1.14	11.6	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
31.67	3200	70	86	14	13.0	29	1.15	11.5	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
31.75	3200	69	86	14	12.7	30	1.15	11.4	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
31.86	3200	70	86	14	12.9	29	1.15	11.6	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
31.94	3200	69	86	14	13.0	29	1.14	11.6	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
32.02	3200	69	86	14	12.9	29	1.15	11.6	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
32.11	3200	69	86	14	13.0	29	1.14	11.7	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
32.19	3200	69	86	14	12.9	29	1.15	11.7	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
32.27	3200	69	88	14	13.0	30	1.15	11.8	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
32.36	3200	69	88	14	12.9	29	1.15	11.8	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
32.44	3200	68	86	14	13.0	29	1.14	11.8	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
32.52	3200	68	86	14	12.9	29	1.14	11.9	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
32.61	3200	68	88	14	13.0	29	1.14	11.7	3.3	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
32.70	3200	66	88	14	12.9	28	1.15	11.8	3.2	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
32.78	3200	66	88	14	12.7	29	1.14	11.8	3.2	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
32.88	3200	67	88	14	12.9	29	1.15	11.7	3.3	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
32.95	3200	66	88	14	12.7	29	1.14	11.7	3.2	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
33.03	3200	66	88	14	12.8	29	1.15	11.6	3.2	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
33.13	3200	67	88	14	12.7	29	1.14	11.6	3.3	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
33.20	3200	67	88	14	13.0	29	1.14	11.8	3.3	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
33.28	3200	67	88	14	12.7	29	1.14	11.8	3.3	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
33.39	3200	67	88	14	13.0	29	1.15	11.9	3.3	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
33.47	3200	67	88	14	12.9	29	1.14	11.8	3.3	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
33.55	3200	68	88	14	13.0	29	1.15	11.7	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
33.64	3200	67	88	14	12.9	29	1.14	11.7	3.3	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
33.72	3200	67	88	14	13.0	29	1.15	11.7	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
33.81	3200	68	88	14	12.8	29	1.15	11.8	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
33.91	3200	67	88	14	12.7	29	1.14	11.9	3.3	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
33.98	3200	64	88	14	12.7	28	1.14	11.9	3.1	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
34.06	3200	65	88	14	12.8	29	1.13	11.6	3.2	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
34.16	3200	69	88	14	12.7	30	1.14	11.4	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
34.25	3200	68	88	14	12.8	29	1.15	11.5	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
34.36	3200	71	88	14	12.7	30	1.14	12.2	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
34.45	3200	70	88	14	13.0	29	1.15	12.1	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
34.53	3200	69	88	14	12.7	29	1.14	11.8	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
34.64	3200	67	88	14	13.0	28	1.14	11.5	3.2	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
34.73	3200	68	88	14	12.9	29	1.14	11.4	3.3	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
34.81	3200	67	88	14	12.8	29	1.14	11.5	3.3	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
34.91	3200	69	88	14	12.9	30	1.14	11.8	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
35.00	3200	70	88	14	12.7	29	1.14	11.9	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
35.11	3200	70	88	14	12.8	30	1.14	12.0	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
35.19	3200	69	88	14	13.0	29	1.14	12.0	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
35.27	3200	68	88	14	12.9	29	1.13	11.8	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
35.34	3200	70	88	14	13.0	30	1.14	11.6	3.4	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
35.44	3200	69	88	14	12.9	29	1.15	11.7	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
35.53	3200	68	88	14	12.8	30	1.14	11.7	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
35.64	3200	71	88	14	12.7	30	1.14	11.6	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
35.72	3200	70	88	14	12.8	30	1.14	11.7	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
35.81	3200	70	88	14	12.7	29	1.14	11.9	3.5	9	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
35.91	3200	69	88	14	12.8	29	1.14	11.8	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
35.98	3200	68	88	14	12.7	28	1.14	11.7	3.4	8	0.0	0	40	330	25.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
36.06	3200	65	88	14	12.7	28	1.14	11.7	3.2	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
36.17	3200	65	88	14	13.0	28	1.15	11.1	3.2	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
36.27	3200	63	88	14	13.0	28	1.15	11.3	3.1	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
36.38	3200	64	88	14	12.9	29	1.14	11.7	3.1	8	0.0	0	40	330	26.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
36.45	3200	63	88	14	12.9	28	1.14	11.7	3.0	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
36.55	3300	62	88	14	12.8	28	1.14	12.2	3.0	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
36.66	3300	62	88	14	12.7	28	1.14	12.1	3.0	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
36.73	3200	62	88	14	12.9	28	1.14	11.7	3.0	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
36.81	3300	62	88	14	12.8	28	1.14	11.8	3.0	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
36.91	3300	61	88	14	12.9	28	1.15	11.8	3.0	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
37.00	3300	61	88	14	12.9	28	1.15	11.7	3.0	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
37.11	3300	61	88	14	12.9	28	1.15	11.7	3.0	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
37.19	3300	61	88	14	12.7	28	1.14	11.7	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
37.27	3300	60	88	14	12.7	28	1.14	11.8	2.9	7	0.0	0	40	330	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
37.34	3300	61	88	14	12.9	28	1.15	11.9	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
37.45	3300	60	88	14	12.9	28	1.15	11.9	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
37.53	3300	60	88	14	12.7	28	1.14	12.0	2.9	7	0.0	0	40	330	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
37.61	3300	61	88	14	13.0	28	1.14	11.9	2.9	7	0.0	0	40	330	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
37.77	3300	61	88	14	13.0	28	1.14	12.0	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
37.88	3300	61	88	14	13.0	28	1.14	11.9	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
37.95	3300	60	88	14	12.8	28	1.14	12.0	2.9	7	0.0	0	40	330	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
38.11	3300	61	88	14	12.7	28	1.14	12.0	2.9	7	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
38.20	3300	61	88	14	12.7	28	1.14	12.0	2.9	8	0.0	0	40	330	27.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
38.28	3300	60	88	14	12.7	28	1.14	11.7	2.8	7	0.0	0	40	330	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
38.36	3300	59	88	14	12.9	28	1.14	11.7	2.8	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
38.45	3300	59	88	14	12.9	28	1.14	12.1	2.8	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
38.53	3300	61	88	14	13.0	28	1.14	12.1	2.8	8	0.0	0	40	330	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
38.64	3300	61	88	14	13.0	28	1.14	12.1	2.8	8	0.0	0	40	330	28.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
38.73	3300	59	88	14	13.0	27	1.14	12.2	2.8	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
38.81	3300	57	88	14	13.0	27	1.14	12.2	2.7	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
38.91	3300	57	88	14	12.9	27	1.13	12.0	2.7	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
38.98	3300	57	88	14	12.9	27	1.12	11.4	2.7	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
39.08	3300	57	88	14	13.0	27	1.15	11.6	2.7	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
39.19	3300	56	86	14	13.0	27	1.15	11.7	2.6	7	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
39.27	3300	56	86	14	13.1	27	1.14	11.9	2.6	7	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
39.36	3300	57	88	14	12.7	27	1.14	11.9	2.6	7	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
39.45	3300	57	86	14	12.7	27	1.14	12.0	2.6	7	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
39.55	3300	56	86	14	12.9	26	1.13	12.1	2.6	7	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
39.64	3300	54	86	14	13.0	27	1.15	12.1	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
39.72	3300	54	86	14	12.7	26	1.14	12.4	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
39.80	3300	54	86	14	12.7	26	1.14	12.1	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
39.89	3300	54	86	14	12.9	26	1.14	12.1	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
39.97	3300	53	86	14	12.9	27	1.14	12.3	2.4	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
40.05	3300	53	86	14	13.0	26	1.14	12.4	2.4	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
40.13	3300	53	86	14	13.0	27	1.14	12.5	2.4	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
40.23	3300	53	86	14	12.9	27	1.14	12.4	2.4	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
40.31	3300	53	86	14	12.9	27	1.14	12.2	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
40.42	3300	54	86	14	12.7	27	1.14	12.5	2.5	7	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
40.50	3200	54	86	14	12.9	26	1.14	12.5	2.4	7	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
40.58	3200	50	86	14	12.9	26	1.14	12.4	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
40.69	3300	51	86	14	12.7	27	1.14	12.1	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
40.78	3300	54	86	14	12.7	27	1.14	11.9	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
40.88	3300	57	86	14	13.0	27	1.12	12.4	2.7	7	0.0	0	40	230	29.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
40.97	3200	54	86	14	12.7	26	1.14	12.8	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
41.06	3300	53	84	14	12.8	26	1.14	12.4	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
41.16	3200	50	84	14	13.0	26	1.15	12.1	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
41.25	3200	50	84	14	13.0	26	1.14	11.7	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
41.33	3200	52	84	14	12.9	27	1.15	11.7	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
41.44	3200	52	84	14	12.8	27	1.14	12.5	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
41.53	3200	52	84	14	12.8	26	1.14	12.9	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
41.61	3200	52	84	14	12.7	26	1.14	13.0	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
41.70	3200	52	84	14	12.9	26	1.13	12.6	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
41.78	3200	50	84	14	12.7	26	1.14	12.5	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
41.88	3200	51	84	14	13.0	26	1.15	12.4	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
41.98	3200	52	84	14	13.0	26	1.14	12.4	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
42.06	3200	52	84	14	12.9	26	1.14	12.6	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
42.14	3200	53	84	14	13.0	27	1.14	12.6	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
42.23	3200	52	84	14	12.7	26	1.14	12.5	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
42.33	3200	53	82	14	13.0	26	1.15	12.5	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
42.44	3200	52	84	14	13.0	27	1.14	12.7	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
42.52	3200	52	82	14	12.7	26	1.14	12.7	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
42.59	3200	52	82	14	12.9	26	1.14	12.6	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
42.69	3200	52	82	14	12.9	26	1.13	12.2	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
42.78	3200	51	82	14	13.0	26	1.14	12.3	2.3	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
42.86	3200	52	82	14	13.1	26	1.14	12.5	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
42.97	3200	52	82	14	12.9	27	1.14	12.5	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.05	3200	52	82	14	12.9	27	1.13	12.6	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.14	3200	52	82	14	13.0	26	1.14	12.6	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.23	3200	52	82	14	12.7	27	1.14	12.6	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.31	3200	52	82	14	12.7	26	1.14	12.6	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.39	3200	52	82	14	13.1	26	1.14	12.8	2.4	6	0.0	0	40	230	31.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.50	3200	53	82	14	12.9	26	1.14	12.8	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.58	3200	54	82	14	12.9	26	1.14	13.0	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
43.66	3200	54	82	14	13.0	27	1.15	12.9	2.5	6	0.0	0	40	230	30.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
