TableSize
28
CRNum	1100	1101	1127	1128	1105	1102	1103	1126	1125	1107	1152	1109	1112	1106	1108	1123	1136	1137	1151	1131	1146	1147	1148	1149	1150	1117	1144	;
36.61	900	31	80	14	12.9	20	0.96	13.9	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
36.72	900	31	80	14	13.0	20	0.96	13.9	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
36.80	900	31	80	14	13.0	20	1.05	13.6	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
36.91	900	31	80	14	13.0	20	1.05	13.6	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
37.00	900	31	80	14	13.0	20	1.14	13.5	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
37.08	900	31	80	14	13.0	20	1.14	13.3	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
39.59	900	31	80	14	12.7	20	0.91	13.8	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
39.69	900	32	82	14	12.7	20	0.92	13.9	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
39.78	800	32	80	14	12.7	20	0.99	14.0	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
39.89	800	32	80	14	13.1	20	0.75	14.1	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
39.98	800	31	80	14	13.0	20	0.75	14.2	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
40.06	900	31	80	14	13.1	20	0.65	14.1	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
40.17	800	31	80	14	13.0	20	0.66	14.1	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
40.25	800	31	80	14	13.1	20	0.76	14.1	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
40.33	800	31	80	14	13.0	20	0.76	14.0	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
40.42	800	32	80	14	13.0	20	0.79	13.7	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
40.52	800	32	80	14	13.0	20	0.93	14.0	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
40.61	800	32	80	14	12.9	20	0.93	14.1	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
44.47	900	30	82	14	13.0	20	1.14	13.4	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
44.56	900	30	82	14	13.1	20	1.14	13.4	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
44.67	900	31	82	14	12.9	20	1.12	14.0	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
44.77	900	31	80	14	12.7	20	1.14	14.0	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
44.84	900	31	82	14	12.8	20	0.81	14.0	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
44.95	900	30	82	14	12.9	20	0.84	13.9	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
45.03	900	30	82	14	13.0	20	0.84	13.9	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
45.11	900	30	82	14	13.0	20	0.95	13.9	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
45.22	900	30	82	14	13.0	20	0.95	13.6	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
45.28	900	30	82	14	13.0	20	1.14	13.6	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
45.36	900	30	82	14	13.0	20	1.14	13.5	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
45.47	900	30	82	14	13.0	20	1.13	13.9	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
45.56	900	31	82	14	12.8	20	1.13	13.8	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
45.64	900	30	82	14	12.9	20	1.08	13.7	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
45.73	900	30	82	14	13.0	20	1.08	13.5	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
45.81	900	29	82	14	13.0	20	1.14	13.5	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
45.92	900	29	82	14	13.0	20	1.14	13.5	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.00	900	30	82	14	13.1	20	1.14	13.5	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.08	900	30	82	14	12.7	20	1.14	13.6	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.16	900	31	82	14	12.8	20	1.14	13.5	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.23	900	30	82	14	12.9	20	1.14	13.5	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.33	900	31	82	14	12.9	20	1.14	13.5	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.42	900	30	82	14	13.0	20	1.14	13.8	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.50	900	31	82	14	13.0	20	1.14	13.7	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.58	900	30	80	14	13.0	20	1.04	13.8	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.66	900	30	82	14	13.0	20	1.04	13.9	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.75	900	30	82	14	13.0	20	0.95	13.9	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.83	900	30	82	14	13.1	20	0.95	13.9	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
46.91	900	31	82	14	13.0	20	0.85	14.0	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.00	900	30	82	14	12.8	20	0.84	14.0	1.5	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.08	900	30	82	14	12.9	20	0.92	13.8	1.5	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.16	900	30	82	14	13.0	20	0.92	13.5	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.25	900	29	82	14	13.1	20	1.14	13.7	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.34	1000	30	82	14	13.0	20	1.14	13.6	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.44	900	29	82	14	12.9	20	1.14	13.5	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.52	900	30	82	14	13.0	20	1.14	13.5	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.59	900	29	82	14	13.0	20	1.14	13.5	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.70	900	30	82	14	13.0	20	1.14	13.6	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.80	900	33	82	14	13.1	20	1.14	14.0	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.88	900	33	82	14	13.0	20	1.14	14.6	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
47.97	900	34	82	14	12.8	20	0.48	14.7	1.9	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.05	900	61	82	14	13.0	28	0.12	14.6	3.0	2	0.0	0	40	310	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.13	1000	76	82	14	12.6	23	0.12	14.2	3.8	3	0.0	0	40	305	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
48.23	1100	65	82	14	12.7	20	0.16	15.0	3.0	3	0.0	0	40	210	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
48.31	1200	51	82	14	12.7	20	0.15	14.4	2.6	2	0.0	0	40	210	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
48.39	1100	43	82	14	12.0	20	1.14	12.5	2.2	1	0.0	0	40	210	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
48.48	1000	40	82	14	12.7	20	1.15	11.6	2.1	1	0.0	0	40	210	14.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
48.56	900	45	82	14	12.3	21	1.14	11.1	2.4	1	0.0	0	40	205	12.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.64	900	58	82	14	12.4	24	1.14	11.0	2.9	1	0.0	0	40	205	13.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.73	900	75	82	14	12.2	26	1.13	10.7	3.7	3	0.0	0	40	305	15.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.81	1000	85	82	14	12.2	28	1.14	10.4	4.3	3	0.0	0	40	310	13.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Open	I	;
48.89	1200	81	82	14	11.9	20	1.14	10.9	4.0	3	0.0	0	40	310	14.0	2	Off	Off	Active	Off	Off	Off	Off	Off	Off	=	Closed	I	;
48.98	1300	65	82	14	12.8	20	1.13	12.4	2.8	3	0.0	0	40	310	18.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.06	1400	49	82	14	13.0	20	1.14	13.1	2.2	2	0.0	0	40	210	18.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.14	1300	40	82	14	13.0	20	1.14	12.3	1.8	1	0.0	0	40	210	16.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.23	1200	35	82	14	12.8	20	1.13	11.4	1.6	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.31	1100	34	82	14	13.0	20	1.14	10.7	1.7	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.39	1000	36	82	14	12.9	20	1.14	10.4	1.8	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.48	900	39	82	14	13.0	20	1.14	10.2	1.9	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.56	900	41	82	14	13.0	20	1.14	10.2	2.1	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.67	800	44	82	14	13.0	20	1.14	10.2	2.4	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.77	700	49	82	14	13.1	20	1.14	10.4	2.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
49.86	700	53	82	14	13.1	20	1.14	10.4	2.9	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
49.94	800	68	82	14	12.7	22	1.14	10.6	3.3	1	0.0	0	40	305	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Open	I	;
50.03	900	73	82	14	12.9	22	1.15	10.8	3.5	2	0.0	0	40	305	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
50.11	1000	70	82	14	13.0	20	1.14	11.1	3.4	2	0.0	0	40	310	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
50.20	1100	62	82	14	13.1	20	1.14	11.7	2.8	2	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
50.30	1200	49	82	14	13.1	20	1.15	12.3	2.3	2	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
50.38	1200	42	82	14	12.7	20	1.14	12.1	2.0	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
50.48	1200	37	82	14	12.9	20	1.14	11.4	1.8	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
50.56	1100	33	82	14	13.1	20	1.14	10.4	1.6	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
50.64	1100	31	82	14	13.0	20	1.14	10.4	1.5	1	0.0	0	40	210	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
50.73	1100	29	82	14	12.8	20	1.14	10.3	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
50.81	1100	28	82	14	13.1	20	1.15	10.3	1.4	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
50.89	1100	27	82	14	13.0	20	1.14	10.3	1.3	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
50.98	1100	27	82	14	13.0	20	1.14	10.3	1.3	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
51.06	1100	27	82	14	12.8	20	1.14	10.6	1.3	1	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
51.14	1000	26	82	14	13.0	20	1.14	10.6	1.3	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
51.23	1000	28	82	14	12.7	20	1.14	11.5	1.4	0	0.0	0	40	110	15.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
51.33	900	28	82	14	13.0	20	1.14	11.7	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
51.41	900	30	82	14	13.0	20	1.14	12.5	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
51.50	900	31	82	14	12.9	20	1.14	13.1	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
51.58	900	30	82	14	12.9	20	1.14	13.5	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
51.66	900	30	82	14	13.0	20	1.11	14.0	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
51.75	900	30	82	14	13.0	20	1.11	15.3	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
51.83	900	31	82	14	13.0	20	0.12	16.4	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
51.91	900	30	82	14	13.0	20	0.12	16.2	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
52.02	900	30	82	14	13.0	20	0.12	15.6	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
52.11	900	30	82	14	13.0	20	0.12	14.8	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
52.22	900	31	82	14	12.8	20	0.11	14.0	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
52.31	900	31	82	14	12.7	20	1.10	13.5	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
52.39	900	31	82	14	12.7	20	1.10	13.4	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
52.50	900	31	82	14	12.8	20	1.14	13.4	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
52.58	900	31	82	14	12.8	20	1.14	14.0	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
52.67	900	31	82	14	12.8	20	0.69	14.2	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
52.77	800	31	82	14	12.7	20	0.68	14.2	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
52.86	800	32	82	14	12.8	20	0.48	14.3	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
52.94	800	32	82	14	13.0	20	0.48	14.4	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
53.05	800	32	82	14	13.0	20	0.39	14.5	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
53.14	900	32	82	14	13.1	20	0.20	14.6	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
53.22	900	32	82	14	13.0	20	0.20	14.6	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
53.31	900	31	82	14	13.0	20	0.48	14.0	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
53.39	900	31	82	14	13.0	20	0.48	13.9	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
53.48	800	31	82	14	13.1	20	0.96	13.8	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
53.56	900	31	82	14	13.0	20	0.96	13.6	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
53.64	800	31	82	14	13.1	20	1.14	13.5	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
53.72	800	31	82	14	13.0	20	1.14	13.4	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
53.81	800	32	82	14	13.0	20	1.14	13.6	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
53.91	800	33	82	14	12.9	20	1.14	13.8	1.7	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
53.98	800	33	82	14	12.7	20	0.99	13.9	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
54.09	800	33	82	14	13.0	20	0.99	14.0	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
54.17	800	33	82	14	13.0	20	0.79	14.9	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
54.27	900	32	82	14	13.1	20	0.79	14.8	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
54.34	900	32	82	14	13.0	20	0.12	14.7	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
54.44	900	32	82	14	13.0	20	0.37	14.1	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
54.55	900	32	82	14	13.0	20	0.37	13.5	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
54.63	900	32	82	14	12.9	20	1.12	13.2	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
54.72	900	32	82	14	12.7	20	1.15	13.0	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
54.81	900	31	82	14	12.9	20	1.14	12.9	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
54.89	900	31	82	14	13.0	20	1.14	12.8	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
54.97	900	31	82	14	13.0	20	1.14	12.8	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.06	900	31	82	14	13.0	20	1.14	13.0	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.16	900	31	82	14	13.0	20	1.14	13.0	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.33	800	31	82	14	13.0	20	1.14	13.4	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.44	800	31	82	14	13.0	20	1.14	13.4	1.5	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.55	800	32	82	14	12.9	20	1.14	13.4	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.64	800	32	82	14	12.8	20	1.14	13.5	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.73	800	33	82	14	12.6	20	1.14	14.0	1.6	0	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.83	900	33	82	14	12.7	20	1.11	14.1	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
55.91	900	32	82	14	12.6	20	1.11	14.1	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.02	900	32	82	14	12.7	20	0.73	14.1	1.6	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.11	900	32	82	14	12.9	20	0.72	14.0	1.6	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.19	900	31	82	14	12.9	20	0.72	14.0	1.5	1	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.30	900	30	82	14	13.0	20	0.90	13.7	1.4	1	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.39	900	30	82	14	13.0	20	0.90	13.5	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.47	900	30	82	14	13.1	20	1.15	13.1	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.56	900	30	82	14	12.7	20	1.14	13.0	1.5	1	0.0	0	40	210	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.67	900	30	82	14	13.0	20	1.14	13.0	1.4	0	0.0	0	40	205	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.77	900	30	82	14	13.0	20	1.14	13.1	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.86	900	29	82	14	13.0	20	1.14	13.2	1.4	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
56.94	900	29	82	14	13.1	20	1.14	13.3	1.5	0	0.0	0	40	105	14.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.03	900	30	82	14	13.0	20	1.14	13.9	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.11	900	30	82	14	13.0	20	0.87	14.2	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.20	900	30	82	14	13.0	20	0.87	13.9	1.5	0	0.0	0	40	205	13.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
57.39	900	31	82	14	13.1	20	0.93	13.9	1.5	1	0.0	0	40	205	12.0	2	Off	Off	Off	Off	Off	Off	Off	Off	Off	=	Closed	I	;
